Singed,Renata Glasc,Silco,Blitzcrank,Rell,Nocturne,Ambessa,"{""Chem-Baron""=>3, ""Sentinel""=>2, ""Visionary""=>2, ""Dominator""=>2, ""Automata""=>2, ""Conqueror""=>2, ""Quickstriker""=>2, ""Emissary""=>1}",{},"[#<Champion:0x000000012445d2b8 @name=""Singed"", @traits=[""Chem-Baron"", ""Sentinel""], @icon=""ASSETS/Characters/TFT13_Singed/Skins/Base/Images/TFT13_Singed.TFT_Set13.tex"", @cost=1>, #<Champion:0x000000012445d268 @name=""Renata Glasc"", @traits=[""Chem-Baron"", ""Visionary""], @icon=""ASSETS/Characters/TFT13_RenataGlasc/Skins/Base/Images/TFT13_RenataGlasc.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445d218 @name=""Silco"", @traits=[""Chem-Baron"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Silco/Skins/Base/Images/TFT13_Silco.TFT_Set13.tex"", @cost=4>, #<Champion:0x000000012445d178 @name=""Blitzcrank"", @traits=[""Automata"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Blitzcrank/Skins/Base/Images/TFT13_Blitzcrank.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445cd68 @name=""Rell"", @traits=[""Conqueror"", ""Sentinel"", ""Visionary""], @icon=""ASSETS/Characters/TFT13_Rell/Skins/Base/Images/TFT13_Rell.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445c458 @name=""Nocturne"", @traits=[""Automata"", ""Quickstriker""], @icon=""ASSETS/Characters/TFT13_Nocturne/Skins/Base/Images/TFT13_Nocturne.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445c318 @name=""Ambessa"", @traits=[""Emissary"", ""Conqueror"", ""Quickstriker""], @icon=""ASSETS/Characters/TFT13_Ambessa/Skins/Base/Images/TFT13_Ambessa.TFT_Set13.tex"", @cost=4>]"
Blitzcrank,Amumu,Vladimir,Ziggs,Ambessa,Gangplank,Swain,"{""Automata""=>2, ""Dominator""=>2, ""Watcher""=>2, ""Sorcerer""=>2, ""Scrap""=>2, ""Emissary""=>1, ""Conqueror""=>2, ""Form Swapper""=>2}","{""Black Rose""=>1, ""Quickstriker""=>1, ""Pit Fighter""=>1}","[#<Champion:0x000000012445d178 @name=""Blitzcrank"", @traits=[""Automata"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Blitzcrank/Skins/Base/Images/TFT13_Blitzcrank.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445d038 @name=""Amumu"", @traits=[""Automata"", ""Watcher""], @icon=""ASSETS/Characters/TFT13_Amumu/Skins/Base/Images/TFT13_Amumu.TFT_Set13.tex"", @cost=1>, #<Champion:0x000000012445ccc8 @name=""Vladimir"", @traits=[""Black Rose"", ""Watcher"", ""Sorcerer""], @icon=""ASSETS/Characters/TFT13_Vladimir/Skins/Base/Images/TFT12_Vladimir.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445cae8 @name=""Ziggs"", @traits=[""Scrap"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Ziggs/Skins/Base/Images/TFT13_Ziggs.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445c318 @name=""Ambessa"", @traits=[""Emissary"", ""Conqueror"", ""Quickstriker""], @icon=""ASSETS/Characters/TFT13_Ambessa/Skins/Base/Images/TFT13_Ambessa.TFT_Set13.tex"", @cost=4>, #<Champion:0x000000012445c1d8 @name=""Gangplank"", @traits=[""Scrap"", ""Form Swapper"", ""Pit Fighter""], @icon=""ASSETS/Characters/TFT13_Gangplank/Skins/Base/Images/TFT13_Gangplank.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445bf58 @name=""Swain"", @traits=[""Conqueror"", ""Form Swapper"", ""Sorcerer""], @icon=""ASSETS/Characters/TFT13_Swain/Skins/Base/Images/TFT13_Swain.TFT_Set13.tex"", @cost=3>]"
Blitzcrank,Amumu,Ziggs,Nami,Darius,Gangplank,Swain,"{""Automata""=>2, ""Dominator""=>2, ""Watcher""=>2, ""Scrap""=>2, ""Emissary""=>1, ""Sorcerer""=>2, ""Conqueror""=>2, ""Form Swapper""=>2}","{""Pit Fighter""=>1}","[#<Champion:0x000000012445d178 @name=""Blitzcrank"", @traits=[""Automata"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Blitzcrank/Skins/Base/Images/TFT13_Blitzcrank.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445d038 @name=""Amumu"", @traits=[""Automata"", ""Watcher""], @icon=""ASSETS/Characters/TFT13_Amumu/Skins/Base/Images/TFT13_Amumu.TFT_Set13.tex"", @cost=1>, #<Champion:0x000000012445cae8 @name=""Ziggs"", @traits=[""Scrap"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Ziggs/Skins/Base/Images/TFT13_Ziggs.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445c638 @name=""Nami"", @traits=[""Emissary"", ""Sorcerer""], @icon=""ASSETS/Characters/TFT13_Nami/Skins/Base/Images/TFT13_Nami.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445c408 @name=""Darius"", @traits=[""Conqueror"", ""Watcher""], @icon=""ASSETS/Characters/TFT13_Darius/Skins/Base/Images/TFT13_Darius.TFT_Set13.tex"", @cost=1>, #<Champion:0x000000012445c1d8 @name=""Gangplank"", @traits=[""Scrap"", ""Form Swapper"", ""Pit Fighter""], @icon=""ASSETS/Characters/TFT13_Gangplank/Skins/Base/Images/TFT13_Gangplank.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445bf58 @name=""Swain"", @traits=[""Conqueror"", ""Form Swapper"", ""Sorcerer""], @icon=""ASSETS/Characters/TFT13_Swain/Skins/Base/Images/TFT13_Swain.TFT_Set13.tex"", @cost=3>]"
Blitzcrank,Draven,Vladimir,Ziggs,Garen,Gangplank,Swain,"{""Dominator""=>2, ""Conqueror""=>2, ""Pit Fighter""=>2, ""Watcher""=>2, ""Sorcerer""=>2, ""Scrap""=>2, ""Emissary""=>1, ""Form Swapper""=>2}","{""Automata""=>1, ""Black Rose""=>1}","[#<Champion:0x000000012445d178 @name=""Blitzcrank"", @traits=[""Automata"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Blitzcrank/Skins/Base/Images/TFT13_Blitzcrank.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445cdb8 @name=""Draven"", @traits=[""Conqueror"", ""Pit Fighter""], @icon=""ASSETS/Characters/TFT13_Draven/Skins/Base/Images/TFT13_Draven.TFT_Set13.tex"", @cost=1>, #<Champion:0x000000012445ccc8 @name=""Vladimir"", @traits=[""Black Rose"", ""Watcher"", ""Sorcerer""], @icon=""ASSETS/Characters/TFT13_Vladimir/Skins/Base/Images/TFT12_Vladimir.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445cae8 @name=""Ziggs"", @traits=[""Scrap"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Ziggs/Skins/Base/Images/TFT13_Ziggs.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445c4f8 @name=""Garen"", @traits=[""Emissary"", ""Watcher""], @icon=""ASSETS/Characters/TFT13_Garen/Skins/Base/Images/TFT13_Garen.TFT_Set13.tex"", @cost=4>, #<Champion:0x000000012445c1d8 @name=""Gangplank"", @traits=[""Scrap"", ""Form Swapper"", ""Pit Fighter""], @icon=""ASSETS/Characters/TFT13_Gangplank/Skins/Base/Images/TFT13_Gangplank.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445bf58 @name=""Swain"", @traits=[""Conqueror"", ""Form Swapper"", ""Sorcerer""], @icon=""ASSETS/Characters/TFT13_Swain/Skins/Base/Images/TFT13_Swain.TFT_Set13.tex"", @cost=3>]"
Blitzcrank,Draven,Elise,Trundle,Nocturne,Ambessa,Gangplank,"{""Automata""=>2, ""Conqueror""=>2, ""Pit Fighter""=>2, ""Form Swapper""=>2, ""Bruiser""=>2, ""Scrap""=>2, ""Quickstriker""=>2, ""Emissary""=>1}","{""Dominator""=>1, ""Black Rose""=>1}","[#<Champion:0x000000012445d178 @name=""Blitzcrank"", @traits=[""Automata"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Blitzcrank/Skins/Base/Images/TFT13_Blitzcrank.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445cdb8 @name=""Draven"", @traits=[""Conqueror"", ""Pit Fighter""], @icon=""ASSETS/Characters/TFT13_Draven/Skins/Base/Images/TFT13_Draven.TFT_Set13.tex"", @cost=1>, #<Champion:0x000000012445cc78 @name=""Elise"", @traits=[""Black Rose"", ""Form Swapper"", ""Bruiser""], @icon=""ASSETS/Characters/TFT13_Elise/Skins/Base/Images/TFT13_Elise.TFT_Set13.tex"", @cost=4>, #<Champion:0x000000012445cb38 @name=""Trundle"", @traits=[""Scrap"", ""Bruiser""], @icon=""ASSETS/Characters/TFT13_Trundle/Skins/Base/Images/TFT13_Trundle.TFT_Set13.tex"", @cost=1>, #<Champion:0x000000012445c458 @name=""Nocturne"", @traits=[""Automata"", ""Quickstriker""], @icon=""ASSETS/Characters/TFT13_Nocturne/Skins/Base/Images/TFT13_Nocturne.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445c318 @name=""Ambessa"", @traits=[""Emissary"", ""Conqueror"", ""Quickstriker""], @icon=""ASSETS/Characters/TFT13_Ambessa/Skins/Base/Images/TFT13_Ambessa.TFT_Set13.tex"", @cost=4>, #<Champion:0x000000012445c1d8 @name=""Gangplank"", @traits=[""Scrap"", ""Form Swapper"", ""Pit Fighter""], @icon=""ASSETS/Characters/TFT13_Gangplank/Skins/Base/Images/TFT13_Gangplank.TFT_Set13.tex"", @cost=3>]"
Blitzcrank,Draven,Elise,Ziggs,Nocturne,Ambessa,Gangplank,"{""Automata""=>2, ""Dominator""=>2, ""Conqueror""=>2, ""Pit Fighter""=>2, ""Form Swapper""=>2, ""Scrap""=>2, ""Quickstriker""=>2, ""Emissary""=>1}","{""Black Rose""=>1, ""Bruiser""=>1}","[#<Champion:0x000000012445d178 @name=""Blitzcrank"", @traits=[""Automata"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Blitzcrank/Skins/Base/Images/TFT13_Blitzcrank.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445cdb8 @name=""Draven"", @traits=[""Conqueror"", ""Pit Fighter""], @icon=""ASSETS/Characters/TFT13_Draven/Skins/Base/Images/TFT13_Draven.TFT_Set13.tex"", @cost=1>, #<Champion:0x000000012445cc78 @name=""Elise"", @traits=[""Black Rose"", ""Form Swapper"", ""Bruiser""], @icon=""ASSETS/Characters/TFT13_Elise/Skins/Base/Images/TFT13_Elise.TFT_Set13.tex"", @cost=4>, #<Champion:0x000000012445cae8 @name=""Ziggs"", @traits=[""Scrap"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Ziggs/Skins/Base/Images/TFT13_Ziggs.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445c458 @name=""Nocturne"", @traits=[""Automata"", ""Quickstriker""], @icon=""ASSETS/Characters/TFT13_Nocturne/Skins/Base/Images/TFT13_Nocturne.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445c318 @name=""Ambessa"", @traits=[""Emissary"", ""Conqueror"", ""Quickstriker""], @icon=""ASSETS/Characters/TFT13_Ambessa/Skins/Base/Images/TFT13_Ambessa.TFT_Set13.tex"", @cost=4>, #<Champion:0x000000012445c1d8 @name=""Gangplank"", @traits=[""Scrap"", ""Form Swapper"", ""Pit Fighter""], @icon=""ASSETS/Characters/TFT13_Gangplank/Skins/Base/Images/TFT13_Gangplank.TFT_Set13.tex"", @cost=3>]"
Blitzcrank,Draven,Ziggs,Nami,Nocturne,Gangplank,Swain,"{""Automata""=>2, ""Dominator""=>2, ""Conqueror""=>2, ""Pit Fighter""=>2, ""Scrap""=>2, ""Emissary""=>1, ""Sorcerer""=>2, ""Form Swapper""=>2}","{""Quickstriker""=>1}","[#<Champion:0x000000012445d178 @name=""Blitzcrank"", @traits=[""Automata"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Blitzcrank/Skins/Base/Images/TFT13_Blitzcrank.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445cdb8 @name=""Draven"", @traits=[""Conqueror"", ""Pit Fighter""], @icon=""ASSETS/Characters/TFT13_Draven/Skins/Base/Images/TFT13_Draven.TFT_Set13.tex"", @cost=1>, #<Champion:0x000000012445cae8 @name=""Ziggs"", @traits=[""Scrap"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Ziggs/Skins/Base/Images/TFT13_Ziggs.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445c638 @name=""Nami"", @traits=[""Emissary"", ""Sorcerer""], @icon=""ASSETS/Characters/TFT13_Nami/Skins/Base/Images/TFT13_Nami.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445c458 @name=""Nocturne"", @traits=[""Automata"", ""Quickstriker""], @icon=""ASSETS/Characters/TFT13_Nocturne/Skins/Base/Images/TFT13_Nocturne.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445c1d8 @name=""Gangplank"", @traits=[""Scrap"", ""Form Swapper"", ""Pit Fighter""], @icon=""ASSETS/Characters/TFT13_Gangplank/Skins/Base/Images/TFT13_Gangplank.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445bf58 @name=""Swain"", @traits=[""Conqueror"", ""Form Swapper"", ""Sorcerer""], @icon=""ASSETS/Characters/TFT13_Swain/Skins/Base/Images/TFT13_Swain.TFT_Set13.tex"", @cost=3>]"
Blitzcrank,Draven,Ziggs,Nami,Gangplank,Kog'Maw,Swain,"{""Automata""=>2, ""Dominator""=>2, ""Conqueror""=>2, ""Pit Fighter""=>2, ""Scrap""=>2, ""Emissary""=>1, ""Sorcerer""=>2, ""Form Swapper""=>2}","{""Sniper""=>1}","[#<Champion:0x000000012445d178 @name=""Blitzcrank"", @traits=[""Automata"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Blitzcrank/Skins/Base/Images/TFT13_Blitzcrank.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445cdb8 @name=""Draven"", @traits=[""Conqueror"", ""Pit Fighter""], @icon=""ASSETS/Characters/TFT13_Draven/Skins/Base/Images/TFT13_Draven.TFT_Set13.tex"", @cost=1>, #<Champion:0x000000012445cae8 @name=""Ziggs"", @traits=[""Scrap"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Ziggs/Skins/Base/Images/TFT13_Ziggs.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445c638 @name=""Nami"", @traits=[""Emissary"", ""Sorcerer""], @icon=""ASSETS/Characters/TFT13_Nami/Skins/Base/Images/TFT13_Nami.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445c1d8 @name=""Gangplank"", @traits=[""Scrap"", ""Form Swapper"", ""Pit Fighter""], @icon=""ASSETS/Characters/TFT13_Gangplank/Skins/Base/Images/TFT13_Gangplank.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445c138 @name=""Kog'Maw"", @traits=[""Automata"", ""Sniper""], @icon=""ASSETS/Characters/TFT13_KogMaw/Skins/Base/Images/TFT13_KogMaw.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445bf58 @name=""Swain"", @traits=[""Conqueror"", ""Form Swapper"", ""Sorcerer""], @icon=""ASSETS/Characters/TFT13_Swain/Skins/Base/Images/TFT13_Swain.TFT_Set13.tex"", @cost=3>]"
Blitzcrank,Draven,Ziggs,Corki,Nocturne,Ambessa,Urgot,"{""Automata""=>2, ""Dominator""=>2, ""Conqueror""=>2, ""Pit Fighter""=>2, ""Scrap""=>2, ""Artillerist""=>2, ""Quickstriker""=>2, ""Emissary""=>1}","{""Experiment""=>1}","[#<Champion:0x000000012445d178 @name=""Blitzcrank"", @traits=[""Automata"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Blitzcrank/Skins/Base/Images/TFT13_Blitzcrank.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445cdb8 @name=""Draven"", @traits=[""Conqueror"", ""Pit Fighter""], @icon=""ASSETS/Characters/TFT13_Draven/Skins/Base/Images/TFT13_Draven.TFT_Set13.tex"", @cost=1>, #<Champion:0x000000012445cae8 @name=""Ziggs"", @traits=[""Scrap"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Ziggs/Skins/Base/Images/TFT13_Ziggs.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445c5e8 @name=""Corki"", @traits=[""Scrap"", ""Artillerist""], @icon=""ASSETS/Characters/TFT13_Corki/Skins/Base/Images/TFT13_Corki.TFT_Set13.tex"", @cost=4>, #<Champion:0x000000012445c458 @name=""Nocturne"", @traits=[""Automata"", ""Quickstriker""], @icon=""ASSETS/Characters/TFT13_Nocturne/Skins/Base/Images/TFT13_Nocturne.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445c318 @name=""Ambessa"", @traits=[""Emissary"", ""Conqueror"", ""Quickstriker""], @icon=""ASSETS/Characters/TFT13_Ambessa/Skins/Base/Images/TFT13_Ambessa.TFT_Set13.tex"", @cost=4>, #<Champion:0x000000012445beb8 @name=""Urgot"", @traits=[""Experiment"", ""Pit Fighter"", ""Artillerist""], @icon=""ASSETS/Characters/TFT13_Urgot/Skins/Base/Images/TFT13_Urgot.TFT_Set13.tex"", @cost=2>]"
Blitzcrank,Draven,Ziggs,Nocturne,Ambessa,Gangplank,Swain,"{""Automata""=>2, ""Dominator""=>2, ""Conqueror""=>3, ""Pit Fighter""=>2, ""Scrap""=>2, ""Quickstriker""=>2, ""Emissary""=>1, ""Form Swapper""=>2}","{""Sorcerer""=>1}","[#<Champion:0x000000012445d178 @name=""Blitzcrank"", @traits=[""Automata"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Blitzcrank/Skins/Base/Images/TFT13_Blitzcrank.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445cdb8 @name=""Draven"", @traits=[""Conqueror"", ""Pit Fighter""], @icon=""ASSETS/Characters/TFT13_Draven/Skins/Base/Images/TFT13_Draven.TFT_Set13.tex"", @cost=1>, #<Champion:0x000000012445cae8 @name=""Ziggs"", @traits=[""Scrap"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Ziggs/Skins/Base/Images/TFT13_Ziggs.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445c458 @name=""Nocturne"", @traits=[""Automata"", ""Quickstriker""], @icon=""ASSETS/Characters/TFT13_Nocturne/Skins/Base/Images/TFT13_Nocturne.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445c318 @name=""Ambessa"", @traits=[""Emissary"", ""Conqueror"", ""Quickstriker""], @icon=""ASSETS/Characters/TFT13_Ambessa/Skins/Base/Images/TFT13_Ambessa.TFT_Set13.tex"", @cost=4>, #<Champion:0x000000012445c1d8 @name=""Gangplank"", @traits=[""Scrap"", ""Form Swapper"", ""Pit Fighter""], @icon=""ASSETS/Characters/TFT13_Gangplank/Skins/Base/Images/TFT13_Gangplank.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445bf58 @name=""Swain"", @traits=[""Conqueror"", ""Form Swapper"", ""Sorcerer""], @icon=""ASSETS/Characters/TFT13_Swain/Skins/Base/Images/TFT13_Swain.TFT_Set13.tex"", @cost=3>]"
Blitzcrank,Rell,Trundle,Ziggs,Nunu & Willump,Nocturne,Ambessa,"{""Automata""=>2, ""Dominator""=>2, ""Conqueror""=>2, ""Visionary""=>2, ""Scrap""=>2, ""Bruiser""=>2, ""Quickstriker""=>2, ""Emissary""=>1}","{""Sentinel""=>1, ""Experiment""=>1}","[#<Champion:0x000000012445d178 @name=""Blitzcrank"", @traits=[""Automata"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Blitzcrank/Skins/Base/Images/TFT13_Blitzcrank.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445cd68 @name=""Rell"", @traits=[""Conqueror"", ""Sentinel"", ""Visionary""], @icon=""ASSETS/Characters/TFT13_Rell/Skins/Base/Images/TFT13_Rell.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445cb38 @name=""Trundle"", @traits=[""Scrap"", ""Bruiser""], @icon=""ASSETS/Characters/TFT13_Trundle/Skins/Base/Images/TFT13_Trundle.TFT_Set13.tex"", @cost=1>, #<Champion:0x000000012445cae8 @name=""Ziggs"", @traits=[""Scrap"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Ziggs/Skins/Base/Images/TFT13_Ziggs.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445c778 @name=""Nunu & Willump"", @traits=[""Experiment"", ""Bruiser"", ""Visionary""], @icon=""ASSETS/Characters/TFT13_NunuWillump/Skins/Base/Images/TFT13_NunuWillump.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445c458 @name=""Nocturne"", @traits=[""Automata"", ""Quickstriker""], @icon=""ASSETS/Characters/TFT13_Nocturne/Skins/Base/Images/TFT13_Nocturne.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445c318 @name=""Ambessa"", @traits=[""Emissary"", ""Conqueror"", ""Quickstriker""], @icon=""ASSETS/Characters/TFT13_Ambessa/Skins/Base/Images/TFT13_Ambessa.TFT_Set13.tex"", @cost=4>]"
Blitzcrank,Rell,Loris,Steb,Nunu & Willump,Nocturne,Ambessa,"{""Automata""=>2, ""Conqueror""=>2, ""Sentinel""=>2, ""Visionary""=>2, ""Enforcer""=>2, ""Bruiser""=>2, ""Quickstriker""=>2, ""Emissary""=>1}","{""Dominator""=>1, ""Experiment""=>1}","[#<Champion:0x000000012445d178 @name=""Blitzcrank"", @traits=[""Automata"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Blitzcrank/Skins/Base/Images/TFT13_Blitzcrank.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445cd68 @name=""Rell"", @traits=[""Conqueror"", ""Sentinel"", ""Visionary""], @icon=""ASSETS/Characters/TFT13_Rell/Skins/Base/Images/TFT13_Rell.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445c958 @name=""Loris"", @traits=[""Enforcer"", ""Sentinel""], @icon=""ASSETS/Characters/TFT13_Beardy/Skins/Base/Images/TFT13_Beardy.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445c908 @name=""Steb"", @traits=[""Enforcer"", ""Bruiser""], @icon=""ASSETS/Characters/TFT13_Fish/Skins/Base/Images/TFT13_Fish.TFT_Set13.tex"", @cost=1>, #<Champion:0x000000012445c778 @name=""Nunu & Willump"", @traits=[""Experiment"", ""Bruiser"", ""Visionary""], @icon=""ASSETS/Characters/TFT13_NunuWillump/Skins/Base/Images/TFT13_NunuWillump.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445c458 @name=""Nocturne"", @traits=[""Automata"", ""Quickstriker""], @icon=""ASSETS/Characters/TFT13_Nocturne/Skins/Base/Images/TFT13_Nocturne.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445c318 @name=""Ambessa"", @traits=[""Emissary"", ""Conqueror"", ""Quickstriker""], @icon=""ASSETS/Characters/TFT13_Ambessa/Skins/Base/Images/TFT13_Ambessa.TFT_Set13.tex"", @cost=4>]"
Blitzcrank,Cassiopeia,Vladimir,Elise,Nocturne,Ambessa,Swain,"{""Automata""=>2, ""Dominator""=>2, ""Black Rose""=>3, ""Sorcerer""=>2, ""Form Swapper""=>2, ""Quickstriker""=>2, ""Emissary""=>1, ""Conqueror""=>2}","{""Watcher""=>1, ""Bruiser""=>1}","[#<Champion:0x000000012445d178 @name=""Blitzcrank"", @traits=[""Automata"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Blitzcrank/Skins/Base/Images/TFT13_Blitzcrank.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445cd18 @name=""Cassiopeia"", @traits=[""Black Rose"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Cassiopeia/Skins/Base/Images/TFT13_Cassiopeia.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445ccc8 @name=""Vladimir"", @traits=[""Black Rose"", ""Watcher"", ""Sorcerer""], @icon=""ASSETS/Characters/TFT13_Vladimir/Skins/Base/Images/TFT12_Vladimir.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445cc78 @name=""Elise"", @traits=[""Black Rose"", ""Form Swapper"", ""Bruiser""], @icon=""ASSETS/Characters/TFT13_Elise/Skins/Base/Images/TFT13_Elise.TFT_Set13.tex"", @cost=4>, #<Champion:0x000000012445c458 @name=""Nocturne"", @traits=[""Automata"", ""Quickstriker""], @icon=""ASSETS/Characters/TFT13_Nocturne/Skins/Base/Images/TFT13_Nocturne.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445c318 @name=""Ambessa"", @traits=[""Emissary"", ""Conqueror"", ""Quickstriker""], @icon=""ASSETS/Characters/TFT13_Ambessa/Skins/Base/Images/TFT13_Ambessa.TFT_Set13.tex"", @cost=4>, #<Champion:0x000000012445bf58 @name=""Swain"", @traits=[""Conqueror"", ""Form Swapper"", ""Sorcerer""], @icon=""ASSETS/Characters/TFT13_Swain/Skins/Base/Images/TFT13_Swain.TFT_Set13.tex"", @cost=3>]"
Blitzcrank,Vladimir,Ziggs,Nocturne,Ambessa,Gangplank,Swain,"{""Automata""=>2, ""Dominator""=>2, ""Sorcerer""=>2, ""Scrap""=>2, ""Quickstriker""=>2, ""Emissary""=>1, ""Conqueror""=>2, ""Form Swapper""=>2}","{""Black Rose""=>1, ""Watcher""=>1, ""Pit Fighter""=>1}","[#<Champion:0x000000012445d178 @name=""Blitzcrank"", @traits=[""Automata"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Blitzcrank/Skins/Base/Images/TFT13_Blitzcrank.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445ccc8 @name=""Vladimir"", @traits=[""Black Rose"", ""Watcher"", ""Sorcerer""], @icon=""ASSETS/Characters/TFT13_Vladimir/Skins/Base/Images/TFT12_Vladimir.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445cae8 @name=""Ziggs"", @traits=[""Scrap"", ""Dominator""], @icon=""ASSETS/Characters/TFT13_Ziggs/Skins/Base/Images/TFT13_Ziggs.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445c458 @name=""Nocturne"", @traits=[""Automata"", ""Quickstriker""], @icon=""ASSETS/Characters/TFT13_Nocturne/Skins/Base/Images/TFT13_Nocturne.TFT_Set13.tex"", @cost=2>, #<Champion:0x000000012445c318 @name=""Ambessa"", @traits=[""Emissary"", ""Conqueror"", ""Quickstriker""], @icon=""ASSETS/Characters/TFT13_Ambessa/Skins/Base/Images/TFT13_Ambessa.TFT_Set13.tex"", @cost=4>, #<Champion:0x000000012445c1d8 @name=""Gangplank"", @traits=[""Scrap"", ""Form Swapper"", ""Pit Fighter""], @icon=""ASSETS/Characters/TFT13_Gangplank/Skins/Base/Images/TFT13_Gangplank.TFT_Set13.tex"", @cost=3>, #<Champion:0x000000012445bf58 @name=""Swain"", @traits=[""Conqueror"", ""Form Swapper"", ""Sorcerer""], @icon=""ASSETS/Characters/TFT13_Swain/Skins/Base/Images/TFT13_Swain.TFT_Set13.tex"", @cost=3>]"
